review_id,canonical_place_id,place_name,place_category,reviewer_rating,review_text_raw,weak_sentiment_label,manual_sentiment_label,annotation_confidence,annotation_notes,annotator_id,human_approved
resto-hotel-v2_007946,place_00051,Bpk ( Babi Panggang Karo) Sembiring,restoran,3.0,Standar saja,neutral,neutral,medium,,A01,yes
resto-hotel-v2_008041,place_00152,Orari Restaurant,restoran,3.0,Kurang memuaskan....,neutral,negative,high,,A01,yes
resto-hotel-v2_008260,place_00205,Rm Bpk Man Kena (Bang Gurning),restoran,3.0,Pelayanan lambat.,neutral,negative,high,,A01,yes
resto-hotel-v2_008304,place_00365,Rumah Makan Ranto,hotel_resto,3.0,Standar,neutral,neutral,medium,,A01,yes
resto-hotel-v2_008335,place_00130,Lapo Barat (Restaurant 26 Catering),restoran,3.0,"Recomended,makanan non halal",neutral,positive,high,,A01,yes
resto-hotel-v2_008634,place_00234,Rumah Makan Marina,restoran,3.0,Lumayan enak makanannya,neutral,positive,high,,A01,yes
resto-hotel-v2_008669,place_00223,Rumah Makan Elizabeth,restoran,3.0,Hot tea and cofee,neutral,neutral,medium,,A01,yes
resto-hotel-v2_008712,place_00223,Rumah Makan Elizabeth,restoran,3.0,Berada di penatapan Parapat 🤩 ...,neutral,neutral,medium,,A01,yes
resto-hotel-v2_008764,place_00184,Pondok Azzahra,restoran,3.0,"Ambilnya disini, makannya di kapal",neutral,neutral,medium,,A01,yes
resto-hotel-v2_008948,place_00241,Rumah Makan %22Pondok Karen%22,restoran,3.0,Makan malam,neutral,neutral,medium,,A01,yes
resto-hotel-v2_009035,place_00183,Poncha Clbk,restoran,3.0,Yang punya warung org mana bandung kah,neutral,neutral,medium,,A01,yes
resto-hotel-v2_009102,place_00212,Rm Muslim Menara,restoran,3.0,Terlalu mahal dengan menu yg standar,neutral,negative,high,,A01,yes
resto-hotel-v2_009132,place_00212,Rm Muslim Menara,restoran,3.0,Salah satu food court di Parapat.,neutral,neutral,medium,,A01,yes
resto-hotel-v2_009158,place_00212,Rm Muslim Menara,restoran,3.0,Makanannya ayam penyet tidak ada rasa.,neutral,negative,high,,A01,yes
resto-hotel-v2_009160,place_00212,Rm Muslim Menara,restoran,3.0,Enak,neutral,positive,high,,A01,yes
resto-hotel-v2_009326,place_00118,Kafe Pak Pos,restoran,3.0,Lumayan enak buat masakan padang di Parapat,neutral,positive,high,,A01,yes
resto-hotel-v2_009328,place_00118,Kafe Pak Pos,restoran,3.0,Pelayanan tidak memuaskan pelanggan.,neutral,negative,high,,A01,yes
resto-hotel-v2_009340,place_00118,Kafe Pak Pos,restoran,3.0,Lumayan lah krna,neutral,neutral,medium,,A01,yes
resto-hotel-v2_009354,place_00118,Kafe Pak Pos,restoran,3.0,Kurang ramah,neutral,negative,high,,A01,yes
resto-hotel-v2_009369,place_00118,Kafe Pak Pos,restoran,3.0,Makanannya terlalu asin,neutral,negative,high,,A01,yes
resto-hotel-v2_009382,place_00118,Kafe Pak Pos,restoran,3.0,Biasa aja,neutral,negative,high,,A01,yes
resto-hotel-v2_009395,place_00230,Rumah Makan Khas Batak Parapat,restoran,3.0,🤟🏿🤙🏿👆🏿 ...,neutral,positive,medium,,A01,yes
resto-hotel-v2_009456,place_00360,Rumah Makan Khas Minang,hotel_resto,3.0,Harga makanan dan minuman gk worth it.,neutral,negative,high,,A01,yes
resto-hotel-v2_009461,place_00360,Rumah Makan Khas Minang,hotel_resto,3.0,Rasanya kurang nendang😤 ...,neutral,negative,high,,A01,yes
resto-hotel-v2_009472,place_00360,Rumah Makan Khas Minang,hotel_resto,3.0,Tidak layak untuk dimakan di sini,neutral,negative,medium,,A01,yes
resto-hotel-v2_009523,place_00237,Rumah Makan Muslim Nikmat,restoran,3.0,lumayan,neutral,neutral,medium,,A01,yes
wisata-v2_000039,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,3.0,"Lumayan bagus., untuk tempat keluarga",neutral,positive,high,,A01,yes
wisata-v2_000090,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,3.0,Sangat indah ciptaan Tuhan,neutral,positive,high,,A01,yes
wisata-v2_000092,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,3.0,Pemandangan yang indah dan menarik,neutral,positive,high,,A01,yes
wisata-v2_000165,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,3.0,Pantai ny indah,neutral,positive,high,,A01,yes
wisata-v2_000211,place_00165,Pantai Pasir Putih Lumban Bul-bul Balige,wisata,3.0,Pantai kurang pengelolaan,neutral,negative,high,,A01,yes
wisata-v2_000327,place_00063,Bukit Pahoda,wisata,3.0,Tempat utk rekreasi,neutral,neutral,medium,,A01,yes
wisata-v2_000565,place_00069,Bukit Tara Bunga,wisata,3.0,Pemandangan bagus. Hanya kurang fasilitas.,neutral,positive,high,,A01,yes
wisata-v2_000759,place_00091,Geosite Sipinsur,wisata,3.0,Toilet tdk bersih dan nyaman,neutral,negative,high,,A01,yes
wisata-v2_000777,place_00091,Geosite Sipinsur,wisata,3.0,Krenn dah,neutral,positive,high,,A01,yes
wisata-v2_001045,place_00091,Geosite Sipinsur,wisata,3.0,MCK kurang,neutral,negative,medium,,A01,yes
wisata-v2_001188,place_00091,Geosite Sipinsur,wisata,3.0,Biasa aja..cuma dingin sih,neutral,negative,high,,A01,yes
wisata-v2_001229,place_00091,Geosite Sipinsur,wisata,3.0,Kurang bersih dan bayak barak rusak,neutral,negative,high,,A01,yes
wisata-v2_001240,place_00091,Geosite Sipinsur,wisata,3.0,Tempat yg sangat indah,neutral,positive,high,,A01,yes
wisata-v2_001287,place_00091,Geosite Sipinsur,wisata,3.0,A spectacular view...,neutral,positive,high,,A01,yes
wisata-v2_001566,place_00019,Air Terjun Situmurun,wisata,3.0,Keren,neutral,positive,high,,A01,yes
wisata-v2_001722,place_00192,Puncak Huta Ginjang,wisata,3.0,Teaik,neutral,positive,high,,A01,yes
wisata-v2_001791,place_00192,Puncak Huta Ginjang,wisata,3.0,Frash,neutral,positive,medium,,A01,yes
wisata-v2_001922,place_00164,Pantai Parparean 2,wisata,3.0,Kurang perawaran,neutral,negative,medium,,A01,yes
wisata-v2_002006,place_00049,Boli Boli Hot Spring,wisata,3.0,pengalaman saya seru dan senang,neutral,neutral,medium,,A01,yes
wisata-v2_002046,place_00049,Boli Boli Hot Spring,wisata,3.0,mandi air panas,neutral,negative,high,,A01,yes
wisata-v2_002091,place_00049,Boli Boli Hot Spring,wisata,3.0,"Cm mreview tmpatnya ja,ya lumayan la.",neutral,neutral,medium,,A01,yes
wisata-v2_002185,place_00064,Bukit Senyum,wisata,3.0,Tempat wisata liburan sekolah paling asyik,neutral,neutral,medium,,A01,yes
wisata-v2_002193,place_00064,Bukit Senyum,wisata,3.0,sangat the best,neutral,positive,high,,A01,yes
wisata-v2_002436,place_00064,Bukit Senyum,wisata,3.0,amazing,neutral,positive,high,,A01,yes
wisata-v2_002613,place_00353,Rest Area Adian Nalambok,wisata,3.0,Butuh perawatan agar nyaman dikunjungi,neutral,positive,high,,A01,yes
wisata-v2_002915,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,3.0,"No rain past 2 months, No waterfall seen.",neutral,neutral,medium,,A01,yes
wisata-v2_002970,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,3.0,wow alhamdulillah ya Allah,neutral,neutral,medium,,A01,yes
wisata-v2_003142,place_00065,Bukit Sidihoni,wisata,3.0,Bagus,neutral,positive,high,,A01,yes
wisata-v2_003317,place_00067,Bukit Sipatungan,wisata,3.0,Ok,neutral,neutral,medium,insufficient_context,A01,yes
wisata-v2_003379,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,3.0,Tempat wisatanya tidak terurus.,neutral,negative,medium,,A01,yes
wisata-v2_003384,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,3.0,Sangat menyejukkan hati di pagi hari,neutral,neutral,medium,,A01,yes
wisata-v2_005062,place_00041,Batu Lihi Star,wisata,3.0,"Onde Mande, bagak nian",neutral,neutral,medium,,A01,yes
wisata-v2_005066,place_00041,Batu Lihi Star,wisata,3.0,Bagus juga bisa foto2 dgn view Danau Toba,neutral,positive,high,,A01,yes
wisata-v2_005067,place_00041,Batu Lihi Star,wisata,3.0,Biasa saja,neutral,neutral,medium,,A01,yes
wisata-v2_005080,place_00041,Batu Lihi Star,wisata,3.0,Kena bayo 5000 rupiah babe sebelum amek gamboo,neutral,neutral,medium,,A01,yes
wisata-v2_005087,place_00041,Batu Lihi Star,wisata,3.0,Nice lake view,neutral,neutral,medium,,A01,yes
wisata-v2_005145,place_00291,Togaraja,wisata,3.0,Mantap,neutral,positive,high,,A01,yes
wisata-v2_005169,place_00291,Togaraja,wisata,3.0,"View yg indah, minus air dan musholla",neutral,positive,high,,A01,yes
wisata-v2_005267,place_00081,Desa Wisata Sigapiton,wisata,3.0,Bad road,neutral,negative,high,,A01,yes
wisata-v2_005443,place_00168,Pantai Silalahi,wisata,3.0,Please ramah (^.^)/),neutral,positive,high,,A01,yes
wisata-v2_005462,place_00168,Pantai Silalahi,wisata,3.0,"Bagus pantainya, masih alami.",neutral,positive,high,,A01,yes
wisata-v2_005879,place_00180,Penatapan Parhallow Sigarantung,wisata,3.0,Lumayan nyaman,neutral,positive,high,,A01,yes
wisata-v2_005917,place_00180,Penatapan Parhallow Sigarantung,wisata,3.0,Not bad.,neutral,negative,high,,A01,yes
wisata-v2_006002,place_00180,Penatapan Parhallow Sigarantung,wisata,3.0,Great view...not so great coffee.,neutral,positive,high,,A01,yes
wisata-v2_006132,place_00039,Batu Gantung,wisata,3.0,Biasa saja Mbah google,neutral,neutral,medium,,A01,yes
wisata-v2_006218,place_00039,Batu Gantung,wisata,3.0,Bersejarah,neutral,neutral,medium,,A01,yes
wisata-v2_006264,place_00039,Batu Gantung,wisata,3.0,"Bisa mengenalkan sejara ,pada generasi kita",neutral,neutral,medium,,A01,yes
wisata-v2_006353,place_00097,Gunung Pusuk Buhit,wisata,3.0,Bagus,neutral,positive,high,,A01,yes
wisata-v2_006453,place_00068,Bukit Sipolha,wisata,3.0,Kurang menarik bisa saja,neutral,neutral,medium,,A01,yes
wisata-v2_006687,place_00007,Air Terjun Janji,wisata,3.0,Berapa satu bulan,neutral,neutral,medium,,A01,yes
wisata-v2_006804,place_00135,Makam Sisingamangaraja Xii,wisata,3.0,Makam legendaris,neutral,neutral,medium,,A01,yes
wisata-v2_006862,place_00349,Pengrajin Ulos Batak Dan Karo (Christwo Tenun),wisata,3.0,Pelayanan nya sangat jelek😤 ...,neutral,negative,high,,A01,yes
wisata-v2_007189,place_00112,Istana Raja Sisingamangaraja,wisata,3.0,Sejarah perjuangan,neutral,neutral,medium,,A01,yes
wisata-v2_007571,place_00146,Museum Huta Bolon Simanindo,wisata,3.0,Masih selesai renovasi,neutral,neutral,medium,,A01,yes
wisata-v2_007670,place_00295,Tugu Toga Aritonang,wisata,3.0,biasa aja..,neutral,negative,high,,A01,yes
wisata-v2_007776,place_00174,Pemandian Aek Sipitu Dai,wisata,3.0,Tingkatkan kebersihan,neutral,neutral,medium,,A01,yes
wisata-v2_007889,place_00271,Taman Eden 100,wisata,3.0,Cukup sepi cocoklah buat yang mau meditasi,neutral,neutral,medium,,A01,yes
wisata-v2_007923,place_00060,Bukit Doa,wisata,3.0,Less maintenance and a lot of trash,neutral,neutral,medium,,A01,yes
wisata-v2_008105,place_00251,Salib Kasih Tarutung,wisata,3.0,Flat,neutral,neutral,medium,,A01,yes
wisata-v2_008318,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,3.0,Mantap,neutral,positive,high,,A01,yes
wisata-v2_008364,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,3.0,"Tidak proporsional, seperti kate",neutral,negative,medium,,A01,yes
wisata-v2_008852,place_00170,Pasar Tomok,wisata,3.0,Terlalu padat,neutral,neutral,medium,,A01,yes
wisata-v2_009020,place_00156,Penatapan Puncak Sidiangkat,wisata,3.0,"Udaranya udah pasti sejuk, viewnya bagus",neutral,positive,high,,A01,yes
wisata-v2_009046,place_00156,Penatapan Puncak Sidiangkat,wisata,3.0,BEBAS,neutral,neutral,medium,,A01,yes
wisata-v2_009048,place_00156,Penatapan Puncak Sidiangkat,wisata,3.0,Lumayan lah untuk tempat bersantai,neutral,neutral,medium,,A01,yes
wisata-v2_009075,place_00371,Taman Wisata Danau Ii Sicike-Cike,wisata,3.0,Oke bgt,neutral,neutral,medium,,A01,yes
wisata-v2_009086,place_00115,Jembatan Lae Pendaroh,wisata,3.0,Mantap.,neutral,positive,high,,A01,yes
wisata-v2_009318,place_00294,Tuan Nagani Paradise,wisata,3.0,Taman bunga ya cantik dan dekorasi ya bagus,neutral,positive,high,,A01,yes
wisata-v2_009392,place_00294,Tuan Nagani Paradise,wisata,3.0,Saya merasa puas dengan keindahan wisata nya,neutral,positive,high,,A01,yes
wisata-v2_009877,place_00175,Pemandian Air Panas Rianiate,wisata,3.0,Kurang penataan,neutral,neutral,medium,,A01,yes
wisata-v2_009884,place_00058,Bukit Beta Tuk-Tuk,wisata,3.0,Good exercise,neutral,positive,high,,A01,yes
wisata-v2_009972,place_00058,Bukit Beta Tuk-Tuk,wisata,3.0,Bukit Beta Tuk tuk,neutral,neutral,medium,,A01,yes
wisata-v2_009998,place_00058,Bukit Beta Tuk-Tuk,wisata,3.0,Spot foto yg bagus,neutral,positive,high,,A01,yes
wisata-v2_010114,place_00171,Pantai Pasir Putih Parbaba,wisata,3.0,Kurang terawat...,neutral,negative,high,,A01,yes
wisata-v2_010157,place_00171,Pantai Pasir Putih Parbaba,wisata,3.0,Kurang tertata rapi,neutral,neutral,medium,,A01,yes
wisata-v2_010285,place_00159,Pantai Batuhoda,wisata,3.0,Entrance fees is 20k. Man made beach to relax.,neutral,neutral,medium,,A01,yes
wisata-v2_010393,place_00159,Pantai Batuhoda,wisata,3.0,"Layanan bagus, ramah namun view-nya biasa saja",neutral,positive,high,,A01,yes
wisata-v2_010409,place_00022,Air Terjun Turunan Buhit (Jabel),wisata,3.0,Katasa waterfall,neutral,neutral,medium,,A01,yes
wisata-v2_010472,place_00178,Pemandian Alam Sejuk Pas,wisata,3.0,Airnya sejuk dan nyaman,neutral,positive,high,,A01,yes
wisata-v2_010475,place_00178,Pemandian Alam Sejuk Pas,wisata,3.0,Uda mangkin jorok,neutral,negative,high,,A01,yes
wisata-v2_010532,place_00178,Pemandian Alam Sejuk Pas,wisata,3.0,biasa aja,neutral,negative,high,,A01,yes
wisata-v2_010702,place_00062,Bukit Indah Simarjarunjung,wisata,3.0,Jalan rusak parah,neutral,negative,high,,A01,yes
wisata-v2_010719,place_00062,Bukit Indah Simarjarunjung,wisata,3.0,Kurang Perawatan,neutral,neutral,medium,,A01,yes
wisata-v2_010828,place_00021,Air Terjun Tonduhan,wisata,3.0,Air Terjun Tonduhan,neutral,neutral,medium,,A01,yes
wisata-v2_010864,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,Rasanya kurang memuaskan. Tempat kurang bersih,neutral,positive,high,,A01,yes
wisata-v2_010882,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,Biasa saja,neutral,neutral,medium,,A01,yes
wisata-v2_010977,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,"Good view, a lot of photo spots.",neutral,positive,high,,A01,yes
wisata-v2_010983,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,"Lumayan bagus, perlu penataan yg lebih baik.",neutral,positive,high,,A01,yes
wisata-v2_010987,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,Alam yang sejuk dengan pemandangan yang indah,neutral,positive,high,,A01,yes
wisata-v2_011007,place_00328,"Kebun Teh Bahbutong, Sidamanik",wisata,3.0,lumayan la,neutral,neutral,medium,,A01,yes
wisata-v2_011209,place_00177,Pemandian Alam Bah Damanik,wisata,3.0,Cantik dan bagus,neutral,positive,high,,A01,yes
wisata-v2_011238,place_00177,Pemandian Alam Bah Damanik,wisata,3.0,Pemandian alam yg nyaman dan sejuk.,neutral,positive,high,,A01,yes
wisata-v2_011252,place_00120,Kawah Putih Dolok Tinggi Raja,wisata,3.0,Great place. But too far from everything.,neutral,positive,high,,A01,yes
wisata-v2_011254,place_00120,Kawah Putih Dolok Tinggi Raja,wisata,3.0,Dulu jalannya jelek parah. Banyak pungli.,neutral,negative,high,,A01,yes
wisata-v2_011332,place_00161,Pantai Kenangan,wisata,3.0,Tempatnya cukup strategis dan bersih,neutral,positive,high,,A01,yes
wisata-v2_011423,place_00342,Pantai Paris,wisata,3.0,Cukup nyaman,neutral,positive,high,,A01,yes
wisata-v2_011460,place_00342,Pantai Paris,wisata,3.0,Ramai,neutral,neutral,medium,,A01,yes
wisata-v2_011480,place_00342,Pantai Paris,wisata,3.0,"Terlalu banyak baru, kurang asik berenang",neutral,negative,high,,A01,yes
wisata-v2_011575,place_00373,Tao Silalahi Hotel,wisata,3.0,Koordinat Helikopter,neutral,neutral,medium,,A01,yes
wisata-v2_011647,place_00373,Tao Silalahi Hotel,wisata,3.0,Layak untuk dikunjungi kembali,neutral,neutral,medium,,A01,yes
wisata-v2_011677,place_00309,Wisata Anugerah Indah Sippan,wisata,3.0,Bagus juga,neutral,positive,high,,A01,yes
wisata-v2_011790,place_00309,Wisata Anugerah Indah Sippan,wisata,3.0,Indahnya..... Cuma kurang banyak pondok nya,neutral,neutral,medium,,A01,yes
wisata-v2_011814,place_00309,Wisata Anugerah Indah Sippan,wisata,3.0,"Bintang 3 dulu, info harga buat camp",neutral,neutral,medium,,A01,yes
wisata-v2_011888,place_00136,Manigom Nauli,wisata,3.0,Masih perlu pembenahan.,neutral,neutral,medium,,A01,yes
wisata-v2_011907,place_00136,Manigom Nauli,wisata,3.0,Akses mobil gimana?,neutral,neutral,medium,,A01,yes
wisata-v2_011936,place_00136,Manigom Nauli,wisata,3.0,airnya sangat jernih.masih alami dan asri.,neutral,positive,high,,A01,yes
wisata-v2_011938,place_00136,Manigom Nauli,wisata,3.0,Great view but need to improve cleaness,neutral,positive,high,,A01,yes
wisata-v2_012037,place_00259,Museum Simalungun,wisata,3.0,Kurang terawat,neutral,negative,high,,A01,yes
wisata-v2_012220,place_00316,Air Soda Parbubu,wisata,3.0,Cukup baik,neutral,positive,high,,A01,yes
wisata-v2_012266,place_00347,Pemandian Air Panas Tamaro,wisata,3.0,Ruang ganti gk ada air buat mandi,neutral,negative,medium,,A01,yes
wisata-v2_012271,place_00347,Pemandian Air Panas Tamaro,wisata,3.0,Kotor,neutral,negative,high,,A01,yes
wisata-v2_012310,place_00347,Pemandian Air Panas Tamaro,wisata,3.0,Tempatnya cukup kotor,neutral,negative,high,,A01,yes
wisata-v2_012345,place_00347,Pemandian Air Panas Tamaro,wisata,3.0,Lumayan lah,neutral,neutral,medium,,A01,yes
wisata-v2_012441,place_00347,Pemandian Air Panas Tamaro,wisata,3.0,Is beautiful,neutral,positive,high,,A01,yes
wisata-v2_012500,place_00379,Wisata Pemandian Air Panas Sipoholon,wisata,3.0,Airnya buat aq terlalu panas sih.. 🤣 ...,neutral,negative,high,,A01,yes
wisata-v2_012585,place_00379,Wisata Pemandian Air Panas Sipoholon,wisata,3.0,Seperti jarang dibersihkan tp lumayan deh,neutral,neutral,medium,,A01,yes
wisata-v2_012621,place_00379,Wisata Pemandian Air Panas Sipoholon,wisata,3.0,Lihatlah,neutral,positive,medium,,A01,yes
resto-hotel-v2_000004,place_00056,Brain Homestay,hotel,4.0,Homestaynya homee sekali,positive,negative,medium,,A01,yes
resto-hotel-v2_000095,place_00124,"Kedai Islam ""Rahayu""",restoran,5.0,"Trimakasih banyak untuk bapak yang punya kedai. Beliau membantu kami menunjukkan jalan pulang menuju Porsea lalu ke Pekanbaru. Disini ada Mushola juga. Smoga kalian yang singgah disini bukan dengan alasan yg sama seperti kami, karna tersesat.",positive,negative,medium,,A01,yes
resto-hotel-v2_000136,place_00148,Nauli Inn,hotel,5.0,Lumayan nyaman utk keluarga,positive,positive,high,,A01,yes
resto-hotel-v2_000681,place_00296,Vany Villa Balige,hotel,4.0,"Pricely, sarapannya b aja, hanya ada pilihan nasi goreng dan mie goreng. Ayam di Nasi goreng nya keras sekali. Kamar not children friendly karena banyak sudut furniture yg tajam. Kamar mandi airnya tdk lancar. kadang habis, nyala lagi. Lantai kamar mandi juga licin.",positive,negative,high,,A01,yes
resto-hotel-v2_000692,place_00296,Vany Villa Balige,hotel,5.0,"Bagus........, hanya lokasi parkir kurang, mungkin sedikit agak mahal.......",positive,positive,medium,mixed_sentiment,A01,yes
resto-hotel-v2_000726,place_00296,Vany Villa Balige,hotel,5.0,Villanya bagus bgt. Fasilitas yg di berikan jg lengkap. Kolam renangnya jg keren. Yg mau cari villa di sini ajaaa apalagi buat liburan ga mengecewakan. Aku sih yes 😍😍😍😍,positive,negative,medium,mixed_sentiment,A01,yes
resto-hotel-v2_001601,place_00264,SIPPIN,restoran,5.0,enak tapi terlalu manis,positive,positive,high,,A01,yes
resto-hotel-v2_001922,place_00284,The Boat Homestay and Spa,hotel,4.0,"Awalnya tempat ini kombinasi restoran, kafe, spa dan penginapan. Tapi hanya penginapan yg pada Mei 2025 masih beroperasi. Terdapat 3 kamar queen size dgn kamar mandi di dalam, dan 2 kamar dgn beberapa tempat tidur bertingkat utk backpackers dgn sharing kamar mandi/toilets. Homestay ini dibangun dgn material kayu dan batubata sehingga terasa menyatu dgn sekitarnya. Tak terasa jika kita berada di perkotaan. Ini mungkin nilai tambah bagi sejumlah tamu dgn spirit back to nature. Pemandangan dari depan kamar berupa pepohonan rindang yg membuat sejuk udaranya. Sekitar 10-15 jenis burung sering hinggap dan berkicau. Sayangnya jalur ke lembah yg mengalir sungai kecil telah dipenuhi semak belukar. Area bekas kafe dan spa juga kurang terpihara karena memang sudah tidak beroperasi lagi. Tempat ini bolehlah utk kunjungan grup 6-10 orang, tapi jangan berharap banyak utk mendapatkan pelayanan karena lebih mengedepankan self-service.",positive,negative,high,,A01,yes
resto-hotel-v2_003612,place_00034,Bakso Pak Radit (Bakso Khas Malang),restoran,4.0,Lumayan,positive,neutral,medium,,A01,yes
resto-hotel-v2_004090,place_00329,Kedai Bakmi Bahagia Sukaria,hotel_resto,5.0,Sebagai pemula,positive,neutral,medium,,A01,yes
resto-hotel-v2_004401,place_00036,Balige Seafood,restoran,4.0,Lumayan enak & terjangkau,positive,positive,high,,A01,yes
resto-hotel-v2_004867,place_00078,Damasus Nataboan Resto,restoran,5.0,Makanan nya sama pelayanan 100000000/10,positive,negative,medium,,A01,yes
resto-hotel-v2_004941,place_00078,Damasus Nataboan Resto,restoran,5.0,Butuh perjuangan ke tempat ini,positive,neutral,medium,,A01,yes
resto-hotel-v2_005116,place_00023,Alyssa Restaurant Pizza,restoran,5.0,"Maybe it's all about the real recipe of this dish, but unlike other places the grilled fish was not bland and had spices in it. I liked everything.",positive,negative,medium,,A01,yes
resto-hotel-v2_005128,place_00023,Alyssa Restaurant Pizza,restoran,4.0,"Tidak ada komplen terkait rasa makanan, harga juga sewajarnya, walaupun tempat duduk cukup terbatas. Sang owner bapak pemilik nya orangnya ramah dan perhatian terhadap pelanggan.",positive,negative,medium,mixed_sentiment,A01,yes
resto-hotel-v2_005555,place_00224,Rumah Makan Holong Ni Dainang,restoran,5.0,"Enak nih.. ikan bakar nya terutama... bumbu nya juga yahud... ga sempet foto, dah pada lapar...",positive,positive,high,,A01,yes
resto-hotel-v2_005792,place_00233,Rumah Makan Lomak,restoran,5.0,"Rasa tidak mengecewakan, top la babi gorengnya",positive,positive,medium,mixed_sentiment,A01,yes
resto-hotel-v2_005793,place_00233,Rumah Makan Lomak,restoran,5.0,Pelayanan dan makanannya tidak usah diragukan lagi,positive,positive,high,,A01,yes
resto-hotel-v2_005865,place_00233,Rumah Makan Lomak,restoran,5.0,Parkir tidak tersedia,positive,neutral,medium,,A01,yes
resto-hotel-v2_005866,place_00233,Rumah Makan Lomak,restoran,5.0,Langsung ketahuan dagingnya berkualitas bukan asal 👍 tidak keras dan cocok untuk anak serta dewasa. ...,positive,positive,high,,A01,yes
resto-hotel-v2_005904,place_00233,Rumah Makan Lomak,restoran,5.0,"Mantap 😍😍 Udah sepuluh maratus kali dateng ke sini, ga ada yg berubah. Masakan dan rasa tetap sama🤟🤟",positive,positive,high,,A01,yes
resto-hotel-v2_006452,place_00138,Matahari Restaurant And Homestay,restoran,5.0,"Menginap yang menyenangkan di wisma Matahari. Perlengkapan tempat tidurnya nyaman, sprei baru dicuci, ada lemari pakaian dan tempat penyimpanan yang sangat berguna. Kamar mandinya sederhana tetapi fungsional dan airnya panas. Kamar-kamar ... Lainnya",positive,positive,medium,mixed_sentiment,A01,yes
resto-hotel-v2_007935,place_00051,Bpk ( Babi Panggang Karo) Sembiring,restoran,4.0,Porsi terlalu kecil untuk ukuran sedang bpk,positive,neutral,medium,,A01,yes
resto-hotel-v2_008340,place_00376,Warung Makan Padana,hotel_resto,5.0,Mantap lumayan.,positive,positive,high,,A01,yes
resto-hotel-v2_008954,place_00298,Warung Bikers Parapat,restoran,4.0,Nasi 10rb Rendang 20 Kare 35 ...,positive,negative,medium,,A01,yes
resto-hotel-v2_008981,place_00298,Warung Bikers Parapat,restoran,5.0,Makanan ny enak & tempat kumpul ny para bikers,positive,positive,high,,A01,yes
resto-hotel-v2_009182,place_00297,Warkop Panorama I Panatapan Parapat,restoran,4.0,Keliatan dari luar biasa aja. Tempatnya selalu ramai Kalau datang agak siang jam 1 sering sudah habis Lokasi biasa aja Harga termasuk ok Puas dagingnya potongan besar besar Sopnya kentang bukan sop daging,positive,positive,medium,mixed_sentiment,A01,yes
tempat-wisata-v1_000035,place_00013,Air Terjun Sigarattung,wisata,4.5,"""Air Terjun Sigarattung, juga dikenal sebagai Sampuran Na Pitu, adalah salah satu keajaiban alam langka yang dapat Anda kagumi tanpa perlu bersusah payah. Tidak ada trekking di hutan, tidak ada lintah, tidak ada pendakian eksistensial, cukup menepi di pinggir jalan, arahkan kamera Anda, dan berpura-pura menjadi Bear Grylls yang sedang istirahat. Air terjun ini jatuh secara dramatis melalui pepohonan lebat, memberikan performa penuh bahkan jika Anda hanya menonton dari aspal. Ini kuat, indah, dan cukup keras untuk meredam obrolan ringan. Sempurna untuk berhenti sejenak untuk meregangkan kaki, mengambil beberapa foto, dan mempertanyakan mengapa tempat megah ini tidak begitu terkenal.""",positive,positive,high,,A01,yes
tempat-wisata-v1_000036,place_00042,Batu Marhosa,wisata,4.2,"""Batu Marhosa merupakan wisata keajaiban Alam, saya tidak tau istilahnya. tapi ada aliran dingin yang keluar dari batu ini. bukan merupakan tempat wisata, jadi tidak ada pengelolanya. terletak di pinggir jalan dan tidak ada tanda/ papan nama. tidak ada sinyal di sekitar lokasi. kemungkinan anda bisa tersesat. tapi saya ada foto ada air terjun kecil didekatnya bisa dijadikan patokan dan sedikit ruang parkir.""",positive,positive,high,,A01,yes
wisata-v2_001609,place_00015,Air Terjun Sigura-Gura,wisata,5.0,Ari terjun nya sangat enak utuk foto2 dan saya setiap tahu kesana tidak pernah bosan,positive,positive,high,,A01,yes
wisata-v2_001625,place_00015,Air Terjun Sigura-Gura,wisata,5.0,Pengunjung buang sampah sembarangan!!! Alam yang begitu indah jadi kotor,positive,negative,high,mixed_sentiment,A01,yes
wisata-v2_001643,place_00015,Air Terjun Sigura-Gura,wisata,5.0,Namanya air terjun ponot bukan air terjun di gura gura.,positive,neutral,medium,,A01,yes
wisata-v2_001656,place_00015,Air Terjun Sigura-Gura,wisata,5.0,"Air terjunnya memang bagus, tapi sayang banyak sekali sampah yang ditinggalkan begitu saja",positive,negative,high,mixed_sentiment,A01,yes
