clause_id,review_id,canonical_place_id,place_name,place_category,clause_index,clause_text,weak_aspects,manual_aspects,annotator_id,human_approved,annotation_notes
wisata-v2_007324::c004,wisata-v2_007324,place_00370,Sopo Guru Tatea Bulan,wisata,4,"HTM 5 ribu/orang, parkir 5 ribu/mobil",parkir,parkir|harga,A01,yes,
wisata-v2_007361::c000,wisata-v2_007361,place_00370,Sopo Guru Tatea Bulan,wisata,0,Sejarah raja batak,budaya,budaya,A01,yes,
wisata-v2_007364::c000,wisata-v2_007364,place_00370,Sopo Guru Tatea Bulan,wisata,0,"Tempat paling tenang,healing sesungguhnya,karna tdk boleh ngomongsebagan,tdk boleh berisik,cocok untuk jiwa introvert yg mau healing,sekalian berdoa",keramaian,keramaian,A01,yes,
wisata-v2_007374::c000,wisata-v2_007374,place_00370,Sopo Guru Tatea Bulan,wisata,0,Tempat yg tenang dan indah untuk meditasi dan menikmati pemandangan alam,keramaian|pemandangan,pemandangan|keramaian,A01,yes,
wisata-v2_007374::c001,wisata-v2_007374,place_00370,Sopo Guru Tatea Bulan,wisata,1,Harus tenang karena ini tempat ibadah,keramaian,keramaian,A01,yes,
wisata-v2_007386::c000,wisata-v2_007386,place_00370,Sopo Guru Tatea Bulan,wisata,0,"Sopo Guru Tatea Bulan mengenal sejarah Bangsa Batak, untuk cerita resminya saya kurang tau karena tidak ada guide nya",budaya,pelayanan|budaya,A01,yes,
wisata-v2_007386::c001,wisata-v2_007386,place_00370,Sopo Guru Tatea Bulan,wisata,1,"masuk di tagih @5000 per orang dan parkir mobil 5000, tempat bersih dan sakral, wajib lepas alas kaki kalau mau naik ke Sopo",kebersihan|parkir,parkir|harga|budaya,A01,yes,Tagih 5000 + parkir + sakral/Sopo = budaya
wisata-v2_007386::c004,wisata-v2_007386,place_00370,Sopo Guru Tatea Bulan,wisata,4,Spot foto bagus dengan background bukit yang hijau,fasilitas_umum,fasilitas_umum|pemandangan,A01,yes,
wisata-v2_007387::c000,wisata-v2_007387,place_00370,Sopo Guru Tatea Bulan,wisata,0,"Pemandangan indah di tepi danau Toba, makin banyak sesajen karena banyak cerita kesaktiannya",pemandangan,pemandangan|budaya,A01,yes,Sesajen + cerita = budaya
wisata-v2_007409::c007,wisata-v2_007409,place_00370,Sopo Guru Tatea Bulan,wisata,7,Disitu juga kita bayar uang parkir 500,parkir,parkir|harga,A01,yes,
wisata-v2_007452::c004,wisata-v2_007452,place_00334,Natio,wisata,4,Biaya parkir 5 ribu 5,parkir,parkir|harga,A01,yes,
wisata-v2_007512::c002,wisata-v2_007512,place_00334,Natio,wisata,2,Ada pungli modus uang parkir,parkir,parkir|harga,A01,yes,
wisata-v2_007522::c000,wisata-v2_007522,place_00334,Natio,wisata,0,Sambil nunggu ke kapal bisalah foto foto sambil belajar disini,transportasi,transportasi|fasilitas_umum|budaya,A01,yes,Foto-foto + belajar = fasilitas + budaya
wisata-v2_007525::c000,wisata-v2_007525,place_00334,Natio,wisata,0,Tempat yg nyaman,lainnya,none,A01,yes,
wisata-v2_007534::c001,wisata-v2_007534,place_00334,Natio,wisata,1,"The history, beauty, atmophere - all in one place, facing toba lake",pemandangan,pemandangan|budaya,A01,yes,
wisata-v2_007544::c000,wisata-v2_007544,place_00334,Natio,wisata,0,Beautiful heritage and view of Toba Lake,pemandangan,pemandangan|budaya,A01,yes,
wisata-v2_007562::c000,wisata-v2_007562,place_00146,Museum Huta Bolon Simanindo,wisata,0,The museum holds various collections from Bataknese culture,budaya,budaya,A01,yes,
wisata-v2_007566::c000,wisata-v2_007566,place_00146,Museum Huta Bolon Simanindo,wisata,0,So we were brought here as part of a tour to see the Batak museum,budaya,budaya,A01,yes,
wisata-v2_007568::c000,wisata-v2_007568,place_00146,Museum Huta Bolon Simanindo,wisata,0,"Rekomendasi banget untuk mampir ke sini, budaya Batak terwakili disini walau tidak semuanya",budaya,pelayanan|budaya,A01,yes,
wisata-v2_007572::c000,wisata-v2_007572,place_00146,Museum Huta Bolon Simanindo,wisata,0,The museum is under renovation right now,budaya,budaya,A01,yes,
wisata-v2_007604::c000,wisata-v2_007604,place_00146,Museum Huta Bolon Simanindo,wisata,0,Luar biasa museum raja batak,budaya,budaya,A01,yes,
wisata-v2_007606::c002,wisata-v2_007606,place_00146,Museum Huta Bolon Simanindo,wisata,2,"Di kafe, pastikan untuk meminta buku tentang sejarah Indonesia (dengan banyak gambar bersejarah)",budaya,budaya,A01,yes,
wisata-v2_007606::c003,wisata-v2_007606,place_00146,Museum Huta Bolon Simanindo,wisata,3,Sangat informatif,lainnya,none,A01,yes,
wisata-v2_007607::c001,wisata-v2_007607,place_00146,Museum Huta Bolon Simanindo,wisata,1,Anda dapat menjelajahi museum dalam waktu setengah jam,budaya,none,A01,yes,Hanya menyebut kunjungan museum secara umum
wisata-v2_007612::c002,wisata-v2_007612,place_00146,Museum Huta Bolon Simanindo,wisata,2,"The funny part is when I met 2 foreigners and ask them about tickets, they got charged 20k, meanwhile I, as local 30k🤣",lainnya,harga,A01,yes,Harga tiket = harga
wisata-v2_007618::c005,wisata-v2_007618,place_00146,Museum Huta Bolon Simanindo,wisata,5,This place is better than some museum near Tomok cus the authenticitiness,budaya,budaya,A01,yes,
wisata-v2_007649::c000,wisata-v2_007649,place_00295,Tugu Toga Aritonang,wisata,0,Lokasinya strategis indah untuk berfoto,lainnya,budaya,A01,yes,Tempat lahir Raja Sisingamangaraja = sejarah/budaya
wisata-v2_007666::c004,wisata-v2_007666,place_00295,Tugu Toga Aritonang,wisata,4,Sebab jalan mendaki dan terbilang agak sempit,akses_jalan,akses_jalan,A01,yes,
wisata-v2_007689::c000,wisata-v2_007689,place_00295,Tugu Toga Aritonang,wisata,0,"Disini ada tugu dan pas ke sana angin nya sangat kencang padahal cuaca sangat cerah, pada saat ke sana masih sepi",keramaian,keramaian,A01,yes,
wisata-v2_007692::c000,wisata-v2_007692,place_00295,Tugu Toga Aritonang,wisata,0,Pemandangan yg sungguh menakjubkan disekitaran tugu dengan back ground lake Toba,pemandangan,pemandangan,A01,yes,
wisata-v2_007696::c002,wisata-v2_007696,place_00174,Pemandian Aek Sipitu Dai,wisata,2,"Tempat sakral jadi ga boleh pakai kasut, ulos boleh dipakai Dan akan disandangkan sesuai adat setempat",budaya,budaya|oleh_oleh,A01,yes,
wisata-v2_007697::c001,wisata-v2_007697,place_00174,Pemandian Aek Sipitu Dai,wisata,1,Ada guide yang menjelaskan sejarah aek sipitu dai ini,budaya,pelayanan|budaya,A01,yes,
wisata-v2_007708::c003,wisata-v2_007708,place_00174,Pemandian Aek Sipitu Dai,wisata,3,"dari cerita cerita teman Batak ku yang disekolah, setiap dia dan keluarganya pulang kampung, mereka pasti menyempatkan berkunjung kesini,, daerah yang asri, udara yang sejuk,, mantep banget deh pokoknya katanya",lainnya,pemandangan,A01,yes,"'Batak' identitas teman, bukan membahas budaya"
wisata-v2_007726::c000,wisata-v2_007726,place_00174,Pemandian Aek Sipitu Dai,wisata,0,👍👍,lainnya,none,A01,yes,
wisata-v2_007748::c003,wisata-v2_007748,place_00174,Pemandian Aek Sipitu Dai,wisata,3,Baru akan terasa bedanya,lainnya,none,A01,yes,
wisata-v2_007797::c000,wisata-v2_007797,place_00128,Labersa Toba Fantasi Waterpark,wisata,0,Jorok sekali lumutan lantai licin,keamanan|kebersihan,kebersihan|keamanan,A01,yes,
wisata-v2_007798::c000,wisata-v2_007798,place_00128,Labersa Toba Fantasi Waterpark,wisata,0,"Pelayanan buruk, kolam licin Air bilas tidak ada, udah di lapor setengah jam baru penanganan",keamanan|pelayanan,toilet|pelayanan|keamanan|jam_operasional|fasilitas_umum,A01,yes,
wisata-v2_007806::c000,wisata-v2_007806,place_00128,Labersa Toba Fantasi Waterpark,wisata,0,"Lazy river tidak bekerja, air kotor sekali, tangga goyang""",aksesibilitas|kebersihan,akses_jalan|kebersihan,A01,yes,
wisata-v2_007842::c001,wisata-v2_007842,place_00281,Tb Silalahi Swimming Pool,wisata,1,"Bersih, nyaman, aman",keamanan|kebersihan,kebersihan|keamanan,A01,yes,
wisata-v2_007864::c001,wisata-v2_007864,place_00271,Taman Eden 100,wisata,1,tidak disarankan ke dalam untuk orang tua karena harus menaiki banyak anak tangga,aksesibilitas,akses_jalan|aksesibilitas,A01,yes,
wisata-v2_007877::c000,wisata-v2_007877,place_00271,Taman Eden 100,wisata,0,Lokasi ngecamp yang selalu dirindukan,lainnya,lainnya,A01,yes,"Membahas aspek di luar taxonomy (misal fotografi, penyewaan, atau pusat informasi)"
wisata-v2_007878::c001,wisata-v2_007878,place_00271,Taman Eden 100,wisata,1,Tersedia area camping dan kamar utk menginap,akomodasi,fasilitas_umum,A01,yes,"Mushala + amphiteater = fasilitas umum, bukan akomodasi/jam operasional"
wisata-v2_007896::c000,wisata-v2_007896,place_00271,Taman Eden 100,wisata,0,Taman Eden 100 terdiri dari : 1.Kebun Andaliman 2,lainnya,none,A01,yes,
wisata-v2_007898::c000,wisata-v2_007898,place_00271,Taman Eden 100,wisata,0,Inilah lahan bonus oksigen yang harus tetap dijaga dan dirawat sampai masanya,lainnya,none,A01,yes,Pelestarian alam/oksigen bukan akses jalan
wisata-v2_007919::c000,wisata-v2_007919,place_00060,Bukit Doa,wisata,0,Tempat yg menarik,lainnya,none,A01,yes,
wisata-v2_007948::c012,wisata-v2_007948,place_00060,Bukit Doa,wisata,12,Banyak warung yang tutup 4,jam_operasional,makanan|jam_operasional,A01,yes,
wisata-v2_007948::c013,wisata-v2_007948,place_00060,Bukit Doa,wisata,13,"Fasilitas publik seperti toilet sangat buruk, sudah tidak bisa dipakai",toilet,toilet|fasilitas_umum,A01,yes,
wisata-v2_007948::c016,wisata-v2_007948,place_00060,Bukit Doa,wisata,16,"Sayang banget lokasi sebagus ini jadi terbengkalai, tidak terawat",budaya|fasilitas_umum|kebersihan,kebersihan,A01,yes,
wisata-v2_007989::c003,wisata-v2_007989,place_00331,Makam Missonaris Pdt. Dr. Il. Nommensen,wisata,3,Rambu kurang cas Mungkin ada sih rambunya,keamanan,akses_jalan,A01,yes,"Rambu jalan = akses jalan, bukan keamanan"
wisata-v2_008021::c008,wisata-v2_008021,place_00325,Hkbp Balige,wisata,8,"Currently, HKBP has more than 3 million members throughout Indonesia",lainnya,none,A01,yes,
wisata-v2_008030::c000,wisata-v2_008030,place_00372,Taman Wisata Iman Sitinjo,wisata,0,"Bulan 1 2025 kesana ,sudah gk ter awat , lumutan tangga nya, jdi sedih ,pdhal dllu orng ber bondong2 ke sna",lainnya,kebersihan|fasilitas_umum,A01,yes,"Tangga berlumut = kebersihan + fasilitas, bukan akses jalan"
wisata-v2_008038::c007,wisata-v2_008038,place_00372,Taman Wisata Iman Sitinjo,wisata,7,"Beberapa bangunan di sini tidak terawat dengan baik karena sudah tidak banyak dikunjungi lagi, dan banyak restoran dan toko suvenir yang tutup",budaya|fasilitas_umum|jam_operasional|kebersihan|makanan|oleh_oleh,kebersihan|makanan|jam_operasional|fasilitas_umum|keramaian|oleh_oleh,A01,yes,Tidak ada budaya; 'tidak banyak dikunjungi' = keramaian
wisata-v2_008039::c000,wisata-v2_008039,place_00372,Taman Wisata Iman Sitinjo,wisata,0,"Mungkin karena sudah tidak begitu diminati untuk dikunjungi, sudah ada beberapa bangunan tidak terawat",budaya|fasilitas_umum|kebersihan,kebersihan|fasilitas_umum|keramaian,A01,yes,Tidak ada budaya; 'tidak diminati' = keramaian
wisata-v2_008040::c000,wisata-v2_008040,place_00372,Taman Wisata Iman Sitinjo,wisata,0,Selamat berkunjung kembali,lainnya,none,A01,yes,
wisata-v2_008044::c002,wisata-v2_008044,place_00372,Taman Wisata Iman Sitinjo,wisata,2,Tempatnya pun indah dan strategis Banyak spot foto yang menarik,fasilitas_umum,fasilitas_umum|pemandangan,A01,yes,
wisata-v2_008077::c004,wisata-v2_008077,place_00372,Taman Wisata Iman Sitinjo,wisata,4,Many restaurants and souvenir shops are closed,oleh_oleh,jam_operasional|oleh_oleh,A01,yes,
wisata-v2_008102::c004,wisata-v2_008102,place_00251,Salib Kasih Tarutung,wisata,4,Harga souvenir busa buat wislok darting,harga|oleh_oleh,harga|oleh_oleh,A01,yes,
wisata-v2_008118::c002,wisata-v2_008118,place_00251,Salib Kasih Tarutung,wisata,2,saya ingin sekali berwisata kesana karena ingin menambah wawasan tentang sejarah bagaimana masuknya agama kristen di tanah batak.🙏,budaya,budaya,A01,yes,
wisata-v2_008140::c000,wisata-v2_008140,place_00251,Salib Kasih Tarutung,wisata,0,"Tempat yg tenang, indah, dan asri untuk berdoa Sedia ojek untuk mengantar sampai k bukit doa, kalau kaki masih kuat bisa jalan kaki Sebaiknya pagi/ sore kunjungannya supaya tidak panas",akses_jalan|keramaian|pemandangan,akses_jalan|harga|jam_operasional|pemandangan|keramaian,A01,yes,
wisata-v2_008169::c000,wisata-v2_008169,place_00251,Salib Kasih Tarutung,wisata,0,Bersih nyaman dan pelayanan yg ramah,kebersihan|pelayanan,kebersihan|pelayanan,A01,yes,
wisata-v2_008181::c001,wisata-v2_008181,place_00251,Salib Kasih Tarutung,wisata,1,"Minusnya kalo naik dengan motor, di tengah jalan kita gk bisa foto2 di setiap sudut jalan",akses_jalan,akses_jalan|parkir,A01,yes,
wisata-v2_008181::c004,wisata-v2_008181,place_00251,Salib Kasih Tarutung,wisata,4,"Tapi ini memang salib kasih tarutung bagus bgt viewnya dari atass, banyak kali spot foto yang kalo kita gk cobain pasti nyesall",fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_008225::c002,wisata-v2_008225,place_00251,Salib Kasih Tarutung,wisata,2,There are many individual praying room & open space amphitheater at the top of Salib Kasih Area,akomodasi,akomodasi|jam_operasional,A01,yes,
wisata-v2_008251::c000,wisata-v2_008251,place_00251,Salib Kasih Tarutung,wisata,0,Sekarang enak ada ojek motor bagi yg tidak sanggup naik tangga ke atas salib Kasih Tarutung,aksesibilitas,akses_jalan|parkir|makanan,A01,yes,
wisata-v2_008257::c004,wisata-v2_008257,place_00251,Salib Kasih Tarutung,wisata,4,"Tapi kalau jalan kaki, seru juga krn jalannya diapit pohon2 rindang dan suhu yg sejuk",akses_jalan,akses_jalan|pemandangan,A01,yes,
wisata-v2_008257::c005,wisata-v2_008257,place_00251,Salib Kasih Tarutung,wisata,5,Toilet tersedia di bawah deket loket atau di atas deket salib,toilet,toilet,A01,yes,
wisata-v2_008272::c000,wisata-v2_008272,place_00251,Salib Kasih Tarutung,wisata,0,Perlu penanganan dan b penataan jalan jalan menuju lokasi tersebut,akses_jalan,akses_jalan,A01,yes,
wisata-v2_008315::c002,wisata-v2_008315,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,2,"Clean toilet, good parking lot, reasonable tickets price",harga|kebersihan|toilet,parkir|kebersihan|toilet|harga,A01,yes,Parking lot = parkir
wisata-v2_008329::c000,wisata-v2_008329,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,Yesus Memberkati Sibea-bea (English;,lainnya,none,A01,yes,
wisata-v2_008365::c000,wisata-v2_008365,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,"Pertama kali menginjakkan pulau Sumatra,ke Medan lanjut danau Toba dalam acara rekreasi dari tempat kerja,baru pertama kali mendengar tempat ini,saat sampai di hotel di daerah tuktuk dipinggir danau Toba, langsung timbul keinginan untuk kesana ,sewa motor dalam pikiran tidak jauh ternyata mantap perjalanannya, pengalaman yang tak terlupakan,butuh waktu 1 jam sekali jalan ,tapi memang danau Toba luar biasa pemandangannya apalagi rute ke arah Patung Yesus,Bukit sibea bea sampai di sana rasa haru campur bahagia,merasa terbekati ,Patung Yesus seakan memberkati hamparan luas danau Toba,karena saat itu sore jadi lumayan sepi, untuk tiket juga lumayan terjangkau,luar biasa semoga bisa kesini lagi jika Tuhan mengijinkan",akomodasi|akses_jalan|harga|keramaian|pemandangan,kebersihan|toilet,A01,yes,"'kamar kecil' = toilet, bukan akomodasi"
wisata-v2_008381::c000,wisata-v2_008381,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,"Second place dipangururan yg kita kunjungi after menara pandang, kesana pas liburan imlek resikonya ramai dan antri lamaa",keramaian,jam_operasional|keramaian,A01,yes,
wisata-v2_008397::c004,wisata-v2_008397,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,4,"Akses menuju tempat ini juga sudah bagus baik dari tele maupun dari pulau samosir, untuk biaya masuk 100ribu/mobil dan diarea lokasi tidaj dipungut parkir lagi",akses_jalan|parkir,akses_jalan|parkir|harga,A01,yes,
wisata-v2_008403::c000,wisata-v2_008403,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,Negri indah kepingan surga,lainnya,pemandangan,A01,yes,
wisata-v2_008410::c000,wisata-v2_008410,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,"Ada 2 cara untuk sampe ke patung yesus Sibea Bea, pertama naik motor atau mobil & kedua naik kapal, naik kapal lebih indah murah",harga|transportasi,transportasi|harga|pemandangan,A01,yes,'lebih indah' = pemandangan
wisata-v2_008451::c001,wisata-v2_008451,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,1,"Pertama kali datang kesini udah jadi dan beruntung bangettt Cuaca bagus, angin kencang tp tetap aman",keamanan,keamanan,A01,yes,
wisata-v2_008457::c000,wisata-v2_008457,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,"Tempat yang luar biasa,Akses yang relatif mudah , mulai naik Ferry menyebrang danau toba, jalan mulus sepanjang perjalanan disuguhi pemandangan yang indah , taman yang indah , kebersihan yang cukup terjaga dan patung Yesus yang megah",akses_jalan|pemandangan|transportasi,akses_jalan|transportasi|kebersihan|pemandangan|budaya,A01,yes,
wisata-v2_008458::c001,wisata-v2_008458,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,1,"Berkunjung kesini akan disuguhkan alam yang eksotis mulai dari pemandangan danau toba yang indah, pegunungan yang membentang membelah daratan dan patung Yesus yg tertinggi di Indonesia untuk tempat beribadah umat Kristiani",pemandangan,pemandangan|budaya,A01,yes,
wisata-v2_008459::c004,wisata-v2_008459,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,4,Biaya masuk untuk kendaraan roda 4 adalah Rp 100 rb dan sudah tidak ada pungutan apapun lagi termasuk parkir,akses_jalan|harga|parkir,parkir|harga,A01,yes,
wisata-v2_008479::c000,wisata-v2_008479,place_00173,"Patung Yesus, Bukit Sibeabea",wisata,0,"good experience, cuman untuk harga emng kureng menarik cuman cakep di dalam buat spot foto",fasilitas_umum|harga,harga|fasilitas_umum,A01,yes,
wisata-v2_008553::c002,wisata-v2_008553,place_00145,Museum Batak T.B. Silalahi Center,wisata,2,Museum Batak,budaya,budaya,A01,yes,
wisata-v2_008561::c000,wisata-v2_008561,place_00145,Museum Batak T.B. Silalahi Center,wisata,0,"Museum Batak has breathtaking view, Toba Lake",budaya|pemandangan,pemandangan|budaya,A01,yes,
wisata-v2_008562::c004,wisata-v2_008562,place_00145,Museum Batak T.B. Silalahi Center,wisata,4,"1 sebagai museum riwayat hidup beliau, 1 lagi koleksi multi etnis dan keragaman sumatra utara",budaya,budaya,A01,yes,
wisata-v2_008562::c006,wisata-v2_008562,place_00145,Museum Batak T.B. Silalahi Center,wisata,6,"Ada paviliun rumah adat Toba dan Karo, taman bermain anak",budaya,aksesibilitas|budaya,A01,yes,
wisata-v2_008573::c000,wisata-v2_008573,place_00145,Museum Batak T.B. Silalahi Center,wisata,0,Museum Batak T.B,budaya,budaya,A01,yes,
wisata-v2_008603::c000,wisata-v2_008603,place_00145,Museum Batak T.B. Silalahi Center,wisata,0,Sejarah batak yang lumayan lengkap,budaya,budaya,A01,yes,
wisata-v2_008604::c002,wisata-v2_008604,place_00145,Museum Batak T.B. Silalahi Center,wisata,2,"Tempatnya juga bagus, banyak spot foto",fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_008609::c000,wisata-v2_008609,place_00145,Museum Batak T.B. Silalahi Center,wisata,0,Museum disini ada dua lo,budaya,budaya,A01,yes,
wisata-v2_008609::c003,wisata-v2_008609,place_00145,Museum Batak T.B. Silalahi Center,wisata,3,anda akan dapat melihat kapal Fery dan kapal tradisional melintas,budaya|transportasi,pemandangan|budaya,A01,yes,Melihat kapal = pemandangan; bukan transportasi
wisata-v2_008655::c003,wisata-v2_008655,place_00145,Museum Batak T.B. Silalahi Center,wisata,3,"Lokasi parkir di seberang jalan dari lokasi museum,jadi harus jalan ±70 m dari masuk lokasi",akses_jalan|budaya|parkir,akses_jalan|parkir|budaya,A01,yes,
wisata-v2_008666::c001,wisata-v2_008666,place_00145,Museum Batak T.B. Silalahi Center,wisata,1,Sejarah hidup tb,budaya,budaya,A01,yes,
wisata-v2_008668::c003,wisata-v2_008668,place_00145,Museum Batak T.B. Silalahi Center,wisata,3,Fasilitas lengkap,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_008711::c007,wisata-v2_008711,place_00037,Batak Museum,wisata,7,was short of descriptions and had to be dugged up from the www,lainnya,none,A01,yes,
wisata-v2_008726::c003,wisata-v2_008726,place_00037,Batak Museum,wisata,3,Follow the Google map and walk through the myriad of souvenir shops to reach it,oleh_oleh,oleh_oleh,A01,yes,
wisata-v2_008730::c003,wisata-v2_008730,place_00037,Batak Museum,wisata,3,sayang tidak ada penjaga yg bs menerangkan barang2 didalam rumah batak tersebut,keamanan,pelayanan|budaya,A01,yes,Kurangnya guide untuk jelaskan rumah Batak = budaya + pelayanan
wisata-v2_008732::c000,wisata-v2_008732,place_00037,Batak Museum,wisata,0,Museum naicee Lama blm kesini lagi,budaya,pelayanan|budaya,A01,yes,
wisata-v2_008740::c001,wisata-v2_008740,place_00037,Batak Museum,wisata,1,"But don't buy anything from here as everything is double price than the bazaar outdoors (where, please, bargain)",harga,harga,A01,yes,
wisata-v2_008741::c001,wisata-v2_008741,place_00037,Batak Museum,wisata,1,Didalam museum kita dapat melihat benda2 kuno bersejarah khas adat batak samosir,budaya,budaya,A01,yes,
wisata-v2_008753::c003,wisata-v2_008753,place_00037,Batak Museum,wisata,3,It's more of a souvenir shop and Batak relics store than a museum,budaya|oleh_oleh,budaya|oleh_oleh,A01,yes,
wisata-v2_008756::c000,wisata-v2_008756,place_00037,Batak Museum,wisata,0,Sangat menarik dan penting untuk mendalami budaya Batak,budaya,budaya,A01,yes,
wisata-v2_008757::c000,wisata-v2_008757,place_00037,Batak Museum,wisata,0,"Museum yang sangat ikonik, untuk menuju ke sana kita harus melewati pasar Tomok yang menjual aneka ragam souvenir, pakaian khas dan makanan khas seperti kacang kemasan, buah mangga, ikan kering Danau Toba dll, juga melewati lokasi pertunjukan tarian Sigale-gale dan Makam Raja Sidabutar suku Batak",budaya|makanan|oleh_oleh,makanan|pemandangan|budaya|oleh_oleh,A01,yes,
wisata-v2_008765::c001,wisata-v2_008765,place_00037,Batak Museum,wisata,1,Tidak ada informasi wisata,lainnya,lainnya,A01,yes,"Membahas aspek di luar taxonomy (misal fotografi, penyewaan, atau pusat informasi)"
wisata-v2_008774::c000,wisata-v2_008774,place_00037,Batak Museum,wisata,0,"Batak Museum Tomok, untuk memasukin museum ini kita melewati pasar souvenir Tomok atau sekitar komplek Tari siGale gale dan Makam Raja Sidabutar",budaya|oleh_oleh,budaya|oleh_oleh,A01,yes,
wisata-v2_008787::c000,wisata-v2_008787,place_00170,Pasar Tomok,wisata,0,"untuk naik kapal kayu adalah pilihan tercepat keberangkatan dari pasar tomok ongkos 15000, pemberangkatan 1 jam 1x, saya naik jam 07.50 pagi.sampai pelabuhan Ajibata jam 08.30.naik DAMRI dari pelabuhan Ajibata ke airport Silangit ongkir 5000, DAMRI jam 9 pagi",transportasi,transportasi|harga|jam_operasional,A01,yes,Ongkos + jadwal = harga + jam operasional
wisata-v2_008802::c000,wisata-v2_008802,place_00170,Pasar Tomok,wisata,0,Kemacetan yg diakibatkan penjual dan pembeli di pinggir jalan,akses_jalan,akses_jalan,A01,yes,
wisata-v2_008802::c001,wisata-v2_008802,place_00170,Pasar Tomok,wisata,1,Mohon di benahi untuk kenyamanan pembeli dan penguna jalan,akses_jalan,akses_jalan,A01,yes,
wisata-v2_008816::c000,wisata-v2_008816,place_00170,Pasar Tomok,wisata,0,"Ramai dihari pekan dan hari libur, dan lalu lintas agak macet ketika hari pekan",akses_jalan|keramaian,akses_jalan|keramaian,A01,yes,
wisata-v2_008827::c000,wisata-v2_008827,place_00170,Pasar Tomok,wisata,0,Pasar tomok yang sudah terkenal sejak dulu karena pusat perdagangan dan kedatangan wisatawan dari parapat melalui kapal atau feri,transportasi,transportasi|oleh_oleh,A01,yes,Pusat perdagangan/pasar = oleh-oleh
wisata-v2_008842::c000,wisata-v2_008842,place_00170,Pasar Tomok,wisata,0,Tempat keberangkatan kapal dan pusat souvernir di Samosir,transportasi,transportasi|oleh_oleh,A01,yes,Pusat souvenir = oleh-oleh
wisata-v2_008891::c000,wisata-v2_008891,place_00170,Pasar Tomok,wisata,0,"Ramai, tradisional",budaya|keramaian,keramaian,A01,yes,
wisata-v2_008901::c000,wisata-v2_008901,place_00170,Pasar Tomok,wisata,0,"Layaknya seperti pasar tradisional sekaligus destinasi wisata, ramai jika di hari pasar yg diadakan sekali seminggu",budaya|keramaian,keramaian,A01,yes,
wisata-v2_008901::c002,wisata-v2_008901,place_00170,Pasar Tomok,wisata,2,Dari Parapat dapat ditempuh untuk menyeberangi Danau Toba dengan kapal/ferry sekitar 30-40 menit saja,transportasi,transportasi|pemandangan,A01,yes,
wisata-v2_008929::c000,wisata-v2_008929,place_00170,Pasar Tomok,wisata,0,Parkir nya Gilak.10 rb sekali parkir.Yang benar aja ??,parkir,parkir|harga,A01,yes,
wisata-v2_008932::c000,wisata-v2_008932,place_00170,Pasar Tomok,wisata,0,Tempatnya Ramai dikunjungi turis,keramaian,keramaian,A01,yes,
wisata-v2_008946::c000,wisata-v2_008946,place_00170,Pasar Tomok,wisata,0,Lumayan ramai cari apa aj ada,keramaian,keramaian,A01,yes,
wisata-v2_009020::c000,wisata-v2_009020,place_00156,Penatapan Puncak Sidiangkat,wisata,0,"Udaranya udah pasti sejuk, viewnya bagus",lainnya,pemandangan,A01,yes,
wisata-v2_009023::c007,wisata-v2_009023,place_00156,Penatapan Puncak Sidiangkat,wisata,7,Banyak spot foto dan juga pondok pondok kecil,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_009068::c000,wisata-v2_009068,place_00371,Taman Wisata Danau Ii Sicike-Cike,wisata,0,Sunrise yg luar biasa indah....amazing sunrise,lainnya,pemandangan,A01,yes,
wisata-v2_009090::c003,wisata-v2_009090,place_00115,Jembatan Lae Pendaroh,wisata,3,"Ada Toilet, tempat duduk dengan bayar Rp 20 ribu per tikar",fasilitas_umum|toilet,toilet|harga|fasilitas_umum,A01,yes,
wisata-v2_009090::c006,wisata-v2_009090,place_00115,Jembatan Lae Pendaroh,wisata,6,Hati hati kalau parkir mobil & juga pas lihat air Terjun karena pinggir jalan raya,akses_jalan|parkir,akses_jalan|parkir|pemandangan,A01,yes,
wisata-v2_009103::c002,wisata-v2_009103,place_00004,Aek Sipaulak Hosa Loja,wisata,2,Siapa saja boleh ketempat ini asal sopan dan niat tulus menghargai peninggalan sejarah serta Rahmat Tuhan,budaya,pelayanan|budaya,A01,yes,
wisata-v2_009143::c000,wisata-v2_009143,place_00292,Tombak Sulusulu,wisata,0,"Infonya, ini adalah tempat.Raja Sisingangaraja dilahirkan",lainnya,pemandangan,A01,yes,"Kabut tebal = pemandangan/cuaca, bukan akses jalan"
wisata-v2_009197::c003,wisata-v2_009197,place_00085,Dolok Pottas,wisata,3,jln nya aspal Licin klo hujan,keamanan,akses_jalan|keamanan,A01,yes,
