clause_id,review_id,canonical_place_id,manual_aspects,split,split_version,gold_semantic_sha256
wisata-v2_004796::c000,wisata-v2_004796,place_00321,akses_jalan|keamanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_004855::c000,wisata-v2_004855,place_00321,keamanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_004966::c000,wisata-v2_004966,place_00321,parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005015::c001,wisata-v2_005015,place_00321,akses_jalan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008325::c004,resto-hotel-v2_008325,place_00327,akses_jalan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010846::c000,wisata-v2_010846,place_00328,keamanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010859::c000,wisata-v2_010859,place_00328,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010863::c000,wisata-v2_010863,place_00328,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010891::c002,wisata-v2_010891,place_00328,parkir|harga|pemandangan|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010938::c001,wisata-v2_010938,place_00328,akses_jalan|harga|makanan|akomodasi|jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010947::c000,wisata-v2_010947,place_00328,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010950::c000,wisata-v2_010950,place_00328,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010989::c000,wisata-v2_010989,place_00328,keamanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010990::c000,wisata-v2_010990,place_00328,makanan|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011003::c000,wisata-v2_011003,place_00328,toilet|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011020::c001,wisata-v2_011020,place_00328,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011035::c000,wisata-v2_011035,place_00328,harga|keamanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004101::c006,resto-hotel-v2_004101,place_00329,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011371::c001,wisata-v2_011371,place_00342,harga|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011389::c000,wisata-v2_011389,place_00342,kebersihan|pemandangan|aksesibilitas,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011392::c000,wisata-v2_011392,place_00342,harga|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011430::c000,wisata-v2_011430,place_00342,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011475::c000,wisata-v2_011475,place_00342,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011483::c000,wisata-v2_011483,place_00342,akses_jalan|parkir|harga|aksesibilitas,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011499::c000,wisata-v2_011499,place_00342,makanan|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011525::c000,wisata-v2_011525,place_00342,keamanan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011526::c001,wisata-v2_011526,place_00342,akses_jalan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011544::c001,wisata-v2_011544,place_00342,transportasi|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012253::c000,wisata-v2_012253,place_00347,pelayanan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_012350::c000,wisata-v2_012350,place_00347,jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006858::c000,wisata-v2_006858,place_00349,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006858::c004,wisata-v2_006858,place_00349,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006881::c000,wisata-v2_006881,place_00349,parkir|harga|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006884::c004,wisata-v2_006884,place_00349,oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006885::c003,wisata-v2_006885,place_00349,oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006905::c000,wisata-v2_006905,place_00349,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006905::c001,wisata-v2_006905,place_00349,budaya|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006907::c000,wisata-v2_006907,place_00349,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006916::c000,wisata-v2_006916,place_00349,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006919::c000,wisata-v2_006919,place_00349,toilet,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006944::c000,wisata-v2_006944,place_00349,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006947::c000,wisata-v2_006947,place_00349,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002616::c000,wisata-v2_002616,place_00353,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002632::c000,wisata-v2_002632,place_00353,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011977::c000,wisata-v2_011977,place_00355,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009410::c005,resto-hotel-v2_009410,place_00360,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009417::c004,resto-hotel-v2_009417,place_00360,kebersihan|harga|pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009426::c001,resto-hotel-v2_009426,place_00360,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009439::c000,resto-hotel-v2_009439,place_00360,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008304::c000,resto-hotel-v2_008304,place_00365,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_003340::c000,wisata-v2_003340,place_00368,akses_jalan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007324::c002,wisata-v2_007324,place_00370,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007324::c003,wisata-v2_007324,place_00370,fasilitas_umum|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007324::c004,wisata-v2_007324,place_00370,parkir|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007361::c000,wisata-v2_007361,place_00370,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007364::c000,wisata-v2_007364,place_00370,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007374::c000,wisata-v2_007374,place_00370,pemandangan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007374::c001,wisata-v2_007374,place_00370,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007386::c000,wisata-v2_007386,place_00370,pelayanan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007386::c001,wisata-v2_007386,place_00370,parkir|harga|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007386::c004,wisata-v2_007386,place_00370,fasilitas_umum|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007387::c000,wisata-v2_007387,place_00370,pemandangan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007409::c007,wisata-v2_007409,place_00370,parkir|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_009068::c000,wisata-v2_009068,place_00371,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011590::c003,wisata-v2_011590,place_00373,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011604::c000,wisata-v2_011604,place_00373,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011639::c000,wisata-v2_011639,place_00373,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010816::c000,wisata-v2_010816,place_00021,keamanan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010821::c003,wisata-v2_010821,place_00021,keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_010828::c000,wisata-v2_010828,place_00021,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006015::c000,wisata-v2_006015,place_00039,akses_jalan|transportasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006083::c000,wisata-v2_006083,place_00039,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006116::c000,wisata-v2_006116,place_00039,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006156::c000,wisata-v2_006156,place_00039,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006225::c000,wisata-v2_006225,place_00039,transportasi|parkir,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006252::c001,wisata-v2_006252,place_00039,keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006254::c000,wisata-v2_006254,place_00039,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006271::c000,wisata-v2_006271,place_00039,pemandangan|budaya,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001967::c001,wisata-v2_001967,place_00049,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002002::c000,wisata-v2_002002,place_00049,parkir|akomodasi|fasilitas_umum,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002061::c000,wisata-v2_002061,place_00049,toilet|makanan|akomodasi|jam_operasional|fasilitas_umum,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002128::c000,wisata-v2_002128,place_00049,kebersihan|keamanan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002144::c001,wisata-v2_002144,place_00049,kebersihan|keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002144::c003,wisata-v2_002144,place_00049,kebersihan|keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002154::c000,wisata-v2_002154,place_00049,fasilitas_umum,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002159::c002,wisata-v2_002159,place_00049,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_002169::c001,wisata-v2_002169,place_00049,makanan|akomodasi|fasilitas_umum|keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000042::c005,tempat-wisata-v1_000042,place_00067,keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006400::c001,wisata-v2_006400,place_00068,parkir|harga,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006426::c000,wisata-v2_006426,place_00068,akses_jalan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006443::c004,wisata-v2_006443,place_00068,keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006443::c005,wisata-v2_006443,place_00068,fasilitas_umum|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006458::c000,wisata-v2_006458,place_00068,akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005732::c000,resto-hotel-v2_005732,place_00076,kebersihan|makanan|keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005737::c000,resto-hotel-v2_005737,place_00076,pelayanan|makanan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006807::c000,wisata-v2_006807,place_00080,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006323::c000,wisata-v2_006323,place_00097,akses_jalan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006326::c000,wisata-v2_006326,place_00097,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006335::c002,wisata-v2_006335,place_00097,pelayanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006335::c003,wisata-v2_006335,place_00097,akses_jalan|parkir,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006353::c000,wisata-v2_006353,place_00097,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001663::c000,resto-hotel-v2_001663,place_00105,kebersihan|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001669::c003,resto-hotel-v2_001669,place_00105,pelayanan|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001672::c000,resto-hotel-v2_001672,place_00105,transportasi|akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001672::c002,resto-hotel-v2_001672,place_00105,toilet|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001672::c004,resto-hotel-v2_001672,place_00105,makanan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001687::c001,resto-hotel-v2_001687,place_00105,akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001690::c000,resto-hotel-v2_001690,place_00105,akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001714::c001,resto-hotel-v2_001714,place_00105,kebersihan|toilet|pelayanan|makanan|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001716::c000,resto-hotel-v2_001716,place_00105,kebersihan|pelayanan|akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001721::c001,resto-hotel-v2_001721,place_00105,harga|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001747::c001,resto-hotel-v2_001747,place_00105,harga|akomodasi|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001793::c000,resto-hotel-v2_001793,place_00105,toilet,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005023::c006,resto-hotel-v2_005023,place_00137,makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005039::c003,resto-hotel-v2_005039,place_00137,makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005045::c000,resto-hotel-v2_005045,place_00137,makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005058::c003,resto-hotel-v2_005058,place_00137,transportasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005070::c001,resto-hotel-v2_005070,place_00137,makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005079::c002,resto-hotel-v2_005079,place_00137,makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006452::c004,resto-hotel-v2_006452,place_00138,akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006456::c001,resto-hotel-v2_006456,place_00138,pelayanan|makanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006457::c001,resto-hotel-v2_006457,place_00138,toilet|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000055::c000,tempat-wisata-v1_000055,place_00139,akses_jalan|parkir|jam_operasional|budaya,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005281::c000,wisata-v2_005281,place_00139,akses_jalan|parkir|jam_operasional|budaya,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005285::c001,wisata-v2_005285,place_00139,fasilitas_umum,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005285::c002,wisata-v2_005285,place_00139,akses_jalan|parkir,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_005286::c000,wisata-v2_005286,place_00139,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_000141::c000,resto-hotel-v2_000141,place_00148,kebersihan|akomodasi,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000027::c007,wisata-v2_000027,place_00165,makanan|oleh_oleh,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000056::c000,wisata-v2_000056,place_00165,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000133::c000,wisata-v2_000133,place_00165,kebersihan|toilet,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000140::c000,wisata-v2_000140,place_00165,keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000150::c000,wisata-v2_000150,place_00165,transportasi|keamanan|pemandangan|aksesibilitas,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000208::c005,wisata-v2_000208,place_00165,fasilitas_umum,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000210::c000,wisata-v2_000210,place_00165,kebersihan|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000223::c008,wisata-v2_000223,place_00165,makanan|jam_operasional|keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000223::c009,wisata-v2_000223,place_00165,toilet|harga,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000233::c001,wisata-v2_000233,place_00165,transportasi|pelayanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008315::c002,wisata-v2_008315,place_00173,parkir|kebersihan|toilet|harga,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008329::c000,wisata-v2_008329,place_00173,none,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008365::c000,wisata-v2_008365,place_00173,kebersihan|toilet,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008381::c000,wisata-v2_008381,place_00173,jam_operasional|keramaian,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008397::c004,wisata-v2_008397,place_00173,akses_jalan|parkir|harga,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008403::c000,wisata-v2_008403,place_00173,pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008410::c000,wisata-v2_008410,place_00173,transportasi|harga|pemandangan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008451::c001,wisata-v2_008451,place_00173,keamanan,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008457::c000,wisata-v2_008457,place_00173,akses_jalan|transportasi|kebersihan|pemandangan|budaya,validation,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
